,beef,businessName,case_number,chicken,city,lat,link,long,pork,qty_recovered,recall_announcement,recall_date,state,street,zip
28,1.0,"Kenosha Beef International, Ltd.",052-2012,1.0,Kenosha,42.6211,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index247a,-87.99244,1.0,"9,778 pounds", Frozen Bacon Cheeseburger Patties (foreign materials),"Aug 2, 2012",WI,3111 152nd Ave,53144
29,1.0,Garden Fresh Foods,051-2012,1.0,Milwaukee,43.023987,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index147a,-87.92672,1.0,"13,600 pounds", Meat and Poultry Salad Products (Listeria) ,"Aug 1, 2012",WI,726 S 12th St,53204
30,1.0, Tony Downs Foods Company,050-2012,1.0,Saint James,43.98402,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index249a,-94.629654,0.0,"33,404 pounds", Canned Chicken Products (mislabeling and undeclared allergen) ,"Jul 27, 2012",MN,400 Armstrong Blvd N,56081
31,1.0, Enslin & Son Packing Company,049-2012,1.0,Hattiesburg,31.362988,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index253a,-89.30521,1.0,815 pounds, Sausage Products (Listeria) ,"Jul 27, 2012",MS,2501 Glendale Ave,39401
32,1.0,LSG Sky Chefs,048-2012,1.0,Milwaukee,42.963924,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index255a,-87.90713,0.0,622 pounds, Chicken Wrap Products (Listeria) ,"Jul 27, 2012",WI,4403 S Austin St,53207
33,1.0,Huxtable's Kitchen,047-2012,1.0,Fife,47.24625,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index256a,-122.35688,0.0,"2,681 pounds", BBQ Chicken salad (Listeria) ,"Jul 27, 2012",WA,1124 54th Ave E,98424
34,0.0,Piccadilly Fine Foods,046-2012,1.0,Santa Clara,37.348125,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index260a,-121.9492,0.0,0 pounds, Chicken and Yam Pie Products (mislabeling,"Jul 26, 2012",CA,1390 Franklin St,95050
35,1.0,Cargill Meat Solutions,045-2012,1.0,Kennett Square,39.86168,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index156a,-75.68697,1.0,0 pounds, Ground Beef Products (Salmonella) ,"Jul 22, 2012",PA,150 Onix Dr # 3,19348
36,1.0,"Buona Vita, Inc.",044-2012,1.0,Park City,40.647667,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index157a,-111.49833,1.0,"55,050 pounds", Various Frozen,"Jul 19, 2012",UT,804 Main St,84060
37,0.0,"Morgan Foods, Inc.",043-2012,1.0,Youngstown,41.162895,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index489,-80.66482,0.0,"34,305 pounds", Corn Chowder Soup Products (Foreign materials) ,"Jul 13, 2012",OH,4531 Belmont Ave Ste A,44505
38,1.0,"Buona Vita, Inc.",042-2012,1.0,Park City,40.647667,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index265a,-111.49833,1.0,"87,550 pounds", Various Frozen,"Jul 7, 2012",UT,804 Main St,84060
39,0.0,Not Found,RNR-041-2012,0.0,Paradise,39.754246,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index85a,-121.628296,0.0,"1,075 pounds", Coarse Ground Smoked Bacon Ends and Pieces (extraneous material),"Jun 21, 2012",CA,6044 Skyway,95969
40,0.0,Antonelli's and Sons,040-2012,1.0,Providence,41.821445,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index163a,-71.41703,0.0,848 pounds, Raw Stuffed Chicken Product (misbranding and undeclared ingredients),"Jun 13, 2012",RI,234 Washington St,02903
41,0.0,Not Found,RNR-039-2012,0.0,Paradise,39.754246,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index83a,-121.628296,0.0,400 pounds, Pork Shaomai Dumpling (undeclared ingredient),"Jun 11, 2012",CA,6044 Skyway,95969
42,0.0,Windsor Quality Food Co.,038-2012,1.0,Los Angeles,33.978848,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index273a,-118.23561,0.0,"53,340 pounds", Meat Lasagna Products (misbranding and undeclared allergens),"Jun 6, 2012",CA,6711 S Alameda St,90001
43,0.0,"BaLe Meat Processing and Wholesale, Inc.",036-2012,1.0,Chicago,41.9868,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index280a,-87.68971,1.0,559 pounds, Various Pork Roll Products (misbranding and undeclared allergens),"Jun 1, 2012",IL,2405 W Ardmore Ave,60659
44,0.0,Mt. Airy Meat Center,035-2012,1.0,Mount Airy,36.48099,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index281a,-80.58467,0.0,0 pounds, Chicken Breast Products (misbranding and undeclared allergens),"May 24, 2012",NC,133 Old Buck Shoals Rd,27030
45,1.0,"West Best Foods, Inc.",033-2012,1.0,Las Vegas,36.127804,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index168a,-115.194664,0.0,"5,448 pounds", Lasagna Products (misbranding and undeclared allergen),"May 22, 2012",NV,3425 Wynn Rd,89102
46,0.0,J&B Group,032-2012,1.0,,,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index290a,,0.0,132 pounds, Steakhouse Burgers (misbranding and undeclared allergens),"May 19, 2012",,,
47,0.0,Foster Farms,031-2012,1.0,Vestavia,33.414276,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index170a,-86.80207,0.0,"3,225 pounds", Mediterranean Style White Turkey Burgers (misbranding and undeclared allergen),"May 18, 2012",AL,2048 Montreat Dr,35216
48,1.0,August Foods Inc.,030-2012,1.0,Lubbock,33.55056,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index292a,-101.8554,0.0,"5,951 pounds", Lamb Koftis (misbranding and undeclared allergen),"May 17, 2012",TX,4820 Avenue Q,79412
49,1.0,Raj Foods LLC.,029-2012,1.0,Flowood,32.34698,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index294a,-90.04374,0.0,155 pounds, Halal Beef Samosa Products (lack of Federal inspection),"May 17, 2012",MS,5310 Highway 25,39232
50,0.0,"Euro Foods, Inc., which also does business as Citterio USA Corp.",028-2012,1.0,,,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index296a,,0.0,"1,338 pounds", Chorizo Product (mislabeling and undeclared allergen),"May 10, 2012",,,
51,1.0,Albie's Foods,027-2012,1.0,Gaylord,45.008804,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index297a,-84.69428,0.0,310 pounds, Calzone Products (Listeria) ,"Apr 20, 2012",MI,1534 Orourke Blvd,49735
52,0.0,Old Style Sausage,026-2012,1.0,Louisville,39.98189,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index176a,-105.12789,1.0,360 pounds, Sausage Products (mislabeling and undeclared allergen),"Apr 20, 2012",CO,1219 Courtesy Rd,80027
53,0.0,Nestlé Prepared Foods Company,025-2012,1.0,Englewood,39.560513,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index179a,-104.85887,0.0,0 pounds, Lasagna Frozen Entrées (mislabeling and undeclared allergen),"Apr 17, 2012",CO,345 Inverness Dr S # 200,80112
54,1.0,Town and Country Foods Inc.,024-2012,1.0,,,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index302a,,0.0,"1,900 pounds", Ground and Tenderized Beef Products (E. coli) ,"Apr 11, 2012",,,
55,1.0,Al Baghdadi Food Inc.,022-2012,1.0,Bensalem,40.10497,http://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/recall-case-archive-2010/!ut/p/a1/jZDBCoJAEIafpQdYdlZF9CgLppa7SGS2lxjEdMFUTDz09CmdDKXmNj_fz8cMVTSjqsFRlzjotsF63pV9gwRs5nKIpO_5EArTTx2xZyDtCbguAJfNQJrIA-fgCPPP_sZ48Ksf_SEw-pjHJVUdDhXRzb2lWV_kWNckx2dBsM8rPRarITGAAb1QtdRMIZs1JyuIhAnS-gZW_vABtg_tHufsdQxAh97uDXOwxs4!/?1dmy&current=true&urile=wcm%3apath%3a%2Ffsis-archives-content%2Finternet%2Fmain%2Ftopics%2Frecalls-and-public-health-alerts%2Frecall-case-archive%2Farchives%2Fct_index307a,-74.92503,0.0,"1,452 pounds", Stuffed Potato Product with Beef Filling (misbranding and undeclared allergens),"Apr 3, 2012",PA,1694 Winchester Rd,19020
